Sensor,Time/s,Reading
"BL + BR Distance
DN1 + DN5 Turning",66,1832.18
"BL + BR Distance
DN1 + DN5 Turning",67,-6610.15
"BL + BR Distance
DN1 + DN5 Turning",68,-3096.49
"BL + BR Distance
DN1 + DN5 Turning",69,1210.18
"BL + BR Distance
DN1 + DN5 Turning",70,1127.18
"BL + BR Distance
DN1 + DN5 Turning",71,901.18
"BL + BR Distance
DN1 + DN5 Turning",72,97.51
"BL + BR Distance
DN1 + DN5 Turning",73,-54.15
"BL + BR Distance
DN1 + DN5 Turning",74,100.18
"BL + BR Distance
DN1 + DN5 Turning",75,-1.82
"BL + BR Distance
DN1 + DN5 Turning",76,40.18
"BL + BR Distance
DN1 + DN5 Turning",77,-40.15
"BL + BR Distance
DN1 + DN5 Turning",78,26.51
"BL + BR Distance
DN1 + DN5 Turning",79,-63.49
"BL + BR Distance
DN1 + DN5 Turning",80,-122.49
"BL + BR Distance
DN1 + DN5 Turning",81,21.51
"BL + BR Distance
DN1 + DN5 Turning",82,-134.49
"BL + BR Distance
DN1 + DN5 Turning",83,96.85
"BL + BR Distance
DN1 + DN5 Turning",84,-17.15
"BL + BR Distance
DN1 + DN5 Turning",85,-54.49
"BL + BR Distance
DN1 + DN5 Turning",86,107.18
"BL + BR Distance
DN1 + DN5 Turning",87,135.18
"BL + BR Distance
DN1 + DN5 Turning",88,-102.15
"BL + BR Distance
DN1 + DN5 Turning",89,75.85
"BL + BR Distance
DN1 + DN5 Turning",90,-105.82
"BL + BR Distance
DN1 + DN5 Turning",91,-17.15
"BL + BR Distance
DN1 + DN5 Turning",92,-100.82
"BL + BR Distance
DN1 + DN5 Turning",93,-131.15
"BL + BR Distance
DN1 + DN5 Turning",94,-56.49
"BL + BR Distance
DN1 + DN5 Turning",95,-46.82
"BL + BR Distance
DN1 + DN5 Turning",96,-27.82
"BL + BR Distance
DN1 + DN5 Turning",97,112.85
"BL + BR Distance
DN1 + DN5 Turning",98,-161.49
"BL + BR Distance
DN1 + DN5 Turning",99,-22.15
"BL + BR Distance
DN1 + DN5 Turning",0,-3688.59
"BL + BR Distance
DN1 + DN5 Turning",1,-2181.25
"BL + BR Distance
DN1 + DN5 Turning",2,-2437.25
"BL + BR Distance
DN1 + DN5 Turning",3,-1681.92
"BL + BR Distance
DN1 + DN5 Turning",4,-1433.59
"BL + BR Distance
DN1 + DN5 Turning",5,76.08
"BL + BR Distance
DN1 + DN5 Turning",6,-337.92
"BL + BR Distance
DN1 + DN5 Turning",7,-136.25
"BL + BR Distance
DN1 + DN5 Turning",8,248.75
"BL + BR Distance
DN1 + DN5 Turning",9,536.41
"BL + BR Distance
DN1 + DN5 Turning",10,-62.59
"BL + BR Distance
DN1 + DN5 Turning",11,-911.92
"BL + BR Distance
DN1 + DN5 Turning",12,-488.92
"BL + BR Distance
DN1 + DN5 Turning",13,925.75
"BL + BR Distance
DN1 + DN5 Turning",14,1055.41
"BL + BR Distance
DN1 + DN5 Turning",15,502.75
"BL + BR Distance
DN1 + DN5 Turning",16,-1678.59
"BL + BR Distance
DN1 + DN5 Turning",17,167.75
"BL + BR Distance
DN1 + DN5 Turning",18,-514.59
"BL + BR Distance
DN1 + DN5 Turning",19,-886.59
"BL + BR Distance
DN1 + DN5 Turning",20,-2028.59
"BL + BR Distance
DN1 + DN5 Turning",21,-1112.25
"BL + BR Distance
DN1 + DN5 Turning",22,-2465.92
"BL + BR Distance
DN1 + DN5 Turning",23,767.41
"BL + BR Distance
DN1 + DN5 Turning",24,1450.08
"BL + BR Distance
DN1 + DN5 Turning",25,224.41
"BL + BR Distance
DN1 + DN5 Turning",26,-4250.92
"BL + BR Distance
DN1 + DN5 Turning",27,224.08
"BL + BR Distance
DN1 + DN5 Turning",28,572.75
"BL + BR Distance
DN1 + DN5 Turning",29,-1044.25
"BL + BR Distance
DN1 + DN5 Turning",30,382.75
"BL + BR Distance
DN1 + DN5 Turning",31,1912.75
"BL + BR Distance
DN1 + DN5 Turning",32,3893.41
"BL + BR Distance
DN1 + DN5 Turning",33,376.08
"BL + BR Distance
DN1 + DN5 Turning",34,-1044.92
"BL + BR Distance
DN1 + DN5 Turning",35,27.08
"BL + BR Distance
DN1 + DN5 Turning",36,-916.59
"BL + BR Distance
DN1 + DN5 Turning",37,-3321.25
"BL + BR Distance
DN1 + DN5 Turning",38,-2760.92
"BL + BR Distance
DN1 + DN5 Turning",39,963.08
"BL + BR Distance
DN1 + DN5 Turning",40,1358.41
"BL + BR Distance
DN1 + DN5 Turning",41,804.75
"BL + BR Distance
DN1 + DN5 Turning",42,-1924.59
"BL + BR Distance
DN1 + DN5 Turning",43,-2238.25
"BL + BR Distance
DN1 + DN5 Turning",44,-147.92
"BL + BR Distance
DN1 + DN5 Turning",45,825.08
"BL + BR Distance
DN1 + DN5 Turning",46,334.08
"BL + BR Distance
DN1 + DN5 Turning",47,-2396.92
"BL + BR Distance
DN1 + DN5 Turning",48,604.41
"BL + BR Distance
DN1 + DN5 Turning",49,1946.08
"BL + BR Distance
DN1 + DN5 Turning",50,2062.41
"BL + BR Distance
DN1 + DN5 Turning",51,-20.59
"BL + BR Distance
DN1 + DN5 Turning",52,-2159.25
"BL + BR Distance
DN1 + DN5 Turning",53,-3429.92
"BL + BR Distance
DN1 + DN5 Turning",54,-2250.25
"BL + BR Distance
DN1 + DN5 Turning",55,-1305.59
"BL + BR Distance
DN1 + DN5 Turning",56,1364.41
"BL + BR Distance
DN1 + DN5 Turning",57,850.08
"BL + BR Distance
DN1 + DN5 Turning",58,-1663.92
"BL + BR Distance
DN1 + DN5 Turning",59,-869.25
"BL + BR Distance
DN1 + DN5 Turning",60,2441.08
"BL + BR Distance
DN1 + DN5 Turning",61,5583.41
"BL + BR Distance
DN1 + DN5 Turning",62,-73.59
"BL + BR Distance
DN1 + DN5 Turning",63,-838.92
"BL + BR Distance
DN1 + DN5 Turning",64,-3060.92
"BL + BR Distance
DN1 + DN5 Turning",65,826.75
"BL + BR Distance
DN1 + DN5 Turning",66,-8025.92
"BL + BR Distance
DN1 + DN5 Turning",67,4633.75
"BL + BR Distance
DN1 + DN5 Turning",68,3854.08
"BL + BR Distance
DN1 + DN5 Turning",69,-380.92
"BL + BR Distance
DN1 + DN5 Turning",70,-99.59
"BL + BR Distance
DN1 + DN5 Turning",71,-610.59
"BL + BR Distance
DN1 + DN5 Turning",72,-392.92
"BL + BR Distance
DN1 + DN5 Turning",73,891.41
"BL + BR Distance
DN1 + DN5 Turning",74,-841.25
"BL + BR Distance
DN1 + DN5 Turning",75,-40.92
"BL + BR Distance
DN1 + DN5 Turning",76,-529.92
"BL + BR Distance
DN1 + DN5 Turning",77,-1098.59
"BL + BR Distance
DN1 + DN5 Turning",78,-306.25
"BL + BR Distance
DN1 + DN5 Turning",79,205.75
"BL + BR Distance
DN1 + DN5 Turning",80,-1775.92
"BL + BR Distance
DN1 + DN5 Turning",81,-1116.92
"BL + BR Distance
DN1 + DN5 Turning",82,-1843.92
"BL + BR Distance
DN1 + DN5 Turning",83,-472.59
"BL + BR Distance
DN1 + DN5 Turning",84,-1034.25
"BL + BR Distance
DN1 + DN5 Turning",85,1376.08
"BL + BR Distance
DN1 + DN5 Turning",86,-99.92
"BL + BR Distance
DN1 + DN5 Turning",87,-706.59
"BL + BR Distance
DN1 + DN5 Turning",88,-1106.59
"BL + BR Distance
DN1 + DN5 Turning",89,-1565.92
"BL + BR Distance
DN1 + DN5 Turning",90,-892.25
"BL + BR Distance
DN1 + DN5 Turning",91,-1720.59
"BL + BR Distance
DN1 + DN5 Turning",92,144.41
"BL + BR Distance
DN1 + DN5 Turning",93,-199.25
"BL + BR Distance
DN1 + DN5 Turning",94,864.41
"BL + BR Distance
DN1 + DN5 Turning",95,-7.92
"BL + BR Distance
DN1 + DN5 Turning",96,-502.92
"BL + BR Distance
DN1 + DN5 Turning",97,-1752.59
"BL + BR Distance
DN1 + DN5 Turning",98,341.75
"BL + BR Distance
DN1 + DN5 Turning",99,48.41
"BL + BR Distance
DN1 + DN5 Turning",0,-3944.43
"BL + BR Distance
DN1 + DN5 Turning",1,-5638.43
"BL + BR Distance
DN1 + DN5 Turning",2,1690.57
"BL + BR Distance
DN1 + DN5 Turning",3,2092.57
"BL + BR Distance
DN1 + DN5 Turning",4,781.57
"BL + BR Distance
DN1 + DN5 Turning",5,20.57
"BL + BR Distance
DN1 + DN5 Turning",6,96.23
"BL + BR Distance
DN1 + DN5 Turning",7,77.57
"BL + BR Distance
DN1 + DN5 Turning",8,249.23
"BL + BR Distance
DN1 + DN5 Turning",9,83.23
"BL + BR Distance
DN1 + DN5 Turning",10,509.57
"BL + BR Distance
DN1 + DN5 Turning",11,-2182.1
"BL + BR Distance
DN1 + DN5 Turning",12,-2506.1
"BL + BR Distance
DN1 + DN5 Turning",13,1931.57
"BL + BR Distance
DN1 + DN5 Turning",14,-610.43
"BL + BR Distance
DN1 + DN5 Turning",15,-1105.77
"BL + BR Distance
DN1 + DN5 Turning",16,-2262.43
"BL + BR Distance
DN1 + DN5 Turning",17,1265.9
"BL + BR Distance
DN1 + DN5 Turning",18,297.9
"BL + BR Distance
DN1 + DN5 Turning",19,1534.57
"BL + BR Distance
DN1 + DN5 Turning",20,-1243.1
"BL + BR Distance
DN1 + DN5 Turning",21,-3863.77
"BL + BR Distance
DN1 + DN5 Turning",22,1064.57
"BL + BR Distance
DN1 + DN5 Turning",23,-733.43
"BL + BR Distance
DN1 + DN5 Turning",24,-2125.1
"BL + BR Distance
DN1 + DN5 Turning",25,1036.23
"BL + BR Distance
DN1 + DN5 Turning",26,853.23
"BL + BR Distance
DN1 + DN5 Turning",27,-1039.43
"BL + BR Distance
DN1 + DN5 Turning",28,1856.9
"BL + BR Distance
DN1 + DN5 Turning",29,3027.9
"BL + BR Distance
DN1 + DN5 Turning",30,-641.1
"BL + BR Distance
DN1 + DN5 Turning",31,-2490.1
"BL + BR Distance
DN1 + DN5 Turning",32,-1036.77
"BL + BR Distance
DN1 + DN5 Turning",33,1545.23
"BL + BR Distance
DN1 + DN5 Turning",34,386.9
"BL + BR Distance
DN1 + DN5 Turning",35,2016.23
"BL + BR Distance
DN1 + DN5 Turning",36,-5010.77
"BL + BR Distance
DN1 + DN5 Turning",37,-569.1
"BL + BR Distance
DN1 + DN5 Turning",38,-239.77
"BL + BR Distance
DN1 + DN5 Turning",39,1299.9
"BL + BR Distance
DN1 + DN5 Turning",40,-1084.43
"BL + BR Distance
DN1 + DN5 Turning",41,-2935.1
"BL + BR Distance
DN1 + DN5 Turning",42,-1825.77
"BL + BR Distance
DN1 + DN5 Turning",43,6.9
"BL + BR Distance
DN1 + DN5 Turning",44,-957.43
"BL + BR Distance
DN1 + DN5 Turning",45,-1843.43
"BL + BR Distance
DN1 + DN5 Turning",46,-140.77
"BL + BR Distance
DN1 + DN5 Turning",47,-1130.43
"BL + BR Distance
DN1 + DN5 Turning",48,-516.43
"BL + BR Distance
DN1 + DN5 Turning",49,-999.1
"BL + BR Distance
DN1 + DN5 Turning",50,2048.23
"BL + BR Distance
DN1 + DN5 Turning",51,1032.23
"BL + BR Distance
DN1 + DN5 Turning",52,331.57
"BL + BR Distance
DN1 + DN5 Turning",53,911.9
"BL + BR Distance
DN1 + DN5 Turning",54,-752.43
"BL + BR Distance
DN1 + DN5 Turning",55,-1670.1
"BL + BR Distance
DN1 + DN5 Turning",56,-357.77
"BL + BR Distance
DN1 + DN5 Turning",57,779.57
"BL + BR Distance
DN1 + DN5 Turning",58,-1332.77
"BL + BR Distance
DN1 + DN5 Turning",59,62.57
"BL + BR Distance
DN1 + DN5 Turning",60,2197.9
"BL + BR Distance
DN1 + DN5 Turning",61,-436.77
"BL + BR Distance
DN1 + DN5 Turning",62,-2501.43
"BL + BR Distance
DN1 + DN5 Turning",63,-4133.1
"BL + BR Distance
DN1 + DN5 Turning",64,-1353.1
"BL + BR Distance
DN1 + DN5 Turning",65,2686.23
"BL + BR Distance
DN1 + DN5 Turning",66,-1434.43
"BL + BR Distance
DN1 + DN5 Turning",67,-162.77
"BL + BR Distance
DN1 + DN5 Turning",68,140.57
"BL + BR Distance
DN1 + DN5 Turning",69,369.57
"BL + BR Distance
DN1 + DN5 Turning",70,-59.77
"BL + BR Distance
DN1 + DN5 Turning",71,-77.43
"BL + BR Distance
DN1 + DN5 Turning",72,-202.43
"BL + BR Distance
DN1 + DN5 Turning",73,53.9
"BL + BR Distance
DN1 + DN5 Turning",74,-53.77
"BL + BR Distance
DN1 + DN5 Turning",75,-10.77
"BL + BR Distance
DN1 + DN5 Turning",76,-263.1
"BL + BR Distance
DN1 + DN5 Turning",77,42.57
"BL + BR Distance
DN1 + DN5 Turning",78,62.57
"BL + BR Distance
DN1 + DN5 Turning",79,-62.77
"BL + BR Distance
DN1 + DN5 Turning",80,-374.43
"BL + BR Distance
DN1 + DN5 Turning",81,-97.77
"BL + BR Distance
DN1 + DN5 Turning",82,101.9
"BL + BR Distance
DN1 + DN5 Turning",83,-33.77
"BL + BR Distance
DN1 + DN5 Turning",84,32.23
"BL + BR Distance
DN1 + DN5 Turning",85,150.9
"BL + BR Distance
DN1 + DN5 Turning",86,78.9
"BL + BR Distance
DN1 + DN5 Turning",87,-188.1
"BL + BR Distance
DN1 + DN5 Turning",88,-192.77
"BL + BR Distance
DN1 + DN5 Turning",89,-146.1
"BL + BR Distance
DN1 + DN5 Turning",90,-44.77
"BL + BR Distance
DN1 + DN5 Turning",91,-121.1
"BL + BR Distance
DN1 + DN5 Turning",92,-26.1
"BL + BR Distance
DN1 + DN5 Turning",93,-70.77
"BL + BR Distance
DN1 + DN5 Turning",94,12.57
"BL + BR Distance
DN1 + DN5 Turning",95,406.9
"BL + BR Distance
DN1 + DN5 Turning",96,147.23
"BL + BR Distance
DN1 + DN5 Turning",97,-46.43
"BL + BR Distance
DN1 + DN5 Turning",98,-11.43
"BL + BR Distance
DN1 + DN5 Turning",99,-66.77
"BL + BR Distance
DN1 + DN5 Turning",0,-3970.01
"BL + BR Distance
DN1 + DN5 Turning",1,-5957.01
"BL + BR Distance
DN1 + DN5 Turning",2,-2699.67
"BL + BR Distance
DN1 + DN5 Turning",3,-2314.34
"BL + BR Distance
DN1 + DN5 Turning",4,188.66
"BL + BR Distance
DN1 + DN5 Turning",5,-238.67
"BL + BR Distance
DN1 + DN5 Turning",6,-148.67
"BL + BR Distance
DN1 + DN5 Turning",7,173.66
"BL + BR Distance
DN1 + DN5 Turning",8,-112.34
"BL + BR Distance
DN1 + DN5 Turning",9,260.99
"BL + BR Distance
DN1 + DN5 Turning",10,-376.34
"BL + BR Distance
DN1 + DN5 Turning",11,-1531.67
"BL + BR Distance
DN1 + DN5 Turning",12,-536.67
"BL + BR Distance
DN1 + DN5 Turning",13,1062.99
"BL + BR Distance
DN1 + DN5 Turning",14,293.99
"BL + BR Distance
DN1 + DN5 Turning",15,2011.33
"BL + BR Distance
DN1 + DN5 Turning",16,635.33
"BL + BR Distance
DN1 + DN5 Turning",17,2518.66
"BL + BR Distance
DN1 + DN5 Turning",18,1099.66
"BL + BR Distance
DN1 + DN5 Turning",19,-1580.34
"BL + BR Distance
DN1 + DN5 Turning",20,-2617.34
"BL + BR Distance
DN1 + DN5 Turning",21,-1007.01
"BL + BR Distance
DN1 + DN5 Turning",22,-2104.01
"BL + BR Distance
DN1 + DN5 Turning",23,-2440.67
"BL + BR Distance
DN1 + DN5 Turning",24,3329.66
"BL + BR Distance
DN1 + DN5 Turning",25,634.66
"BL + BR Distance
DN1 + DN5 Turning",26,-791.01
"BL + BR Distance
DN1 + DN5 Turning",27,-353.34
"BL + BR Distance
DN1 + DN5 Turning",28,-1151.67
"BL + BR Distance
DN1 + DN5 Turning",29,875.99
"BL + BR Distance
DN1 + DN5 Turning",30,126.33
"BL + BR Distance
DN1 + DN5 Turning",31,2099.99
"BL + BR Distance
DN1 + DN5 Turning",32,2184.66
"BL + BR Distance
DN1 + DN5 Turning",33,124.99
"BL + BR Distance
DN1 + DN5 Turning",34,4339.66
"BL + BR Distance
DN1 + DN5 Turning",35,-4030.67
"BL + BR Distance
DN1 + DN5 Turning",36,-1978.67
"BL + BR Distance
DN1 + DN5 Turning",37,-1184.34
"BL + BR Distance
DN1 + DN5 Turning",38,-113.01
"BL + BR Distance
DN1 + DN5 Turning",39,-2645.67
"BL + BR Distance
DN1 + DN5 Turning",40,-4924.01
"BL + BR Distance
DN1 + DN5 Turning",41,-2610.67
"BL + BR Distance
DN1 + DN5 Turning",42,3096.99
"BL + BR Distance
DN1 + DN5 Turning",43,2877.66
"BL + BR Distance
DN1 + DN5 Turning",44,3046.99
"BL + BR Distance
DN1 + DN5 Turning",45,-1137.01
"BL + BR Distance
DN1 + DN5 Turning",46,-1380.67
"BL + BR Distance
DN1 + DN5 Turning",47,-102.01
"BL + BR Distance
DN1 + DN5 Turning",48,1099.66
"BL + BR Distance
DN1 + DN5 Turning",49,2246.99
"BL + BR Distance
DN1 + DN5 Turning",50,-731.01
"BL + BR Distance
DN1 + DN5 Turning",51,1479.99
"BL + BR Distance
DN1 + DN5 Turning",52,1499.33
"BL + BR Distance
DN1 + DN5 Turning",53,-1262.67
"BL + BR Distance
DN1 + DN5 Turning",54,-2427.34
"BL + BR Distance
DN1 + DN5 Turning",55,-2383.01
"BL + BR Distance
DN1 + DN5 Turning",56,-2135.34
"BL + BR Distance
DN1 + DN5 Turning",57,124.33
"BL + BR Distance
DN1 + DN5 Turning",58,1517.99
"BL + BR Distance
DN1 + DN5 Turning",59,2735.99
"BL + BR Distance
DN1 + DN5 Turning",60,-978.67
"BL + BR Distance
DN1 + DN5 Turning",61,-919.01
"BL + BR Distance
DN1 + DN5 Turning",62,-62.01
"BL + BR Distance
DN1 + DN5 Turning",63,630.66
"BL + BR Distance
DN1 + DN5 Turning",64,1228.33
"BL + BR Distance
DN1 + DN5 Turning",65,2752.33
"BL + BR Distance
DN1 + DN5 Turning",66,-6591.34
"BL + BR Distance
DN1 + DN5 Turning",67,4542.33
"BL + BR Distance
DN1 + DN5 Turning",68,4591.33
"BL + BR Distance
DN1 + DN5 Turning",69,-3716.34
"BL + BR Distance
DN1 + DN5 Turning",70,1352.99
"BL + BR Distance
DN1 + DN5 Turning",71,-749.67
"BL + BR Distance
DN1 + DN5 Turning",72,133.66
"BL + BR Distance
DN1 + DN5 Turning",73,724.99
"BL + BR Distance
DN1 + DN5 Turning",74,375.99
"BL + BR Distance
DN1 + DN5 Turning",75,20.66
"BL + BR Distance
DN1 + DN5 Turning",76,-446.01
"BL + BR Distance
DN1 + DN5 Turning",77,843.99
"BL + BR Distance
DN1 + DN5 Turning",78,-363.34
"BL + BR Distance
DN1 + DN5 Turning",79,-1955.01
"BL + BR Distance
DN1 + DN5 Turning",80,-406.67
"BL + BR Distance
DN1 + DN5 Turning",81,-1915.01
"BL + BR Distance
DN1 + DN5 Turning",82,594.99
"BL + BR Distance
DN1 + DN5 Turning",83,125.33
"BL + BR Distance
DN1 + DN5 Turning",84,-109.67
"BL + BR Distance
DN1 + DN5 Turning",85,-1423.67
"BL + BR Distance
DN1 + DN5 Turning",86,-2.34
"BL + BR Distance
DN1 + DN5 Turning",87,-24.01
"BL + BR Distance
DN1 + DN5 Turning",88,-69.67
"BL + BR Distance
DN1 + DN5 Turning",89,-665.34
"BL + BR Distance
DN1 + DN5 Turning",90,238.33
"BL + BR Distance
DN1 + DN5 Turning",91,-33.01
"BL + BR Distance
DN1 + DN5 Turning",92,521.66
"BL + BR Distance
DN1 + DN5 Turning",93,2813.33
"BL + BR Distance
DN1 + DN5 Turning",94,394.66
"BL + BR Distance
DN1 + DN5 Turning",95,905.66
"BL + BR Distance
DN1 + DN5 Turning",96,-708.01
"BL + BR Distance
DN1 + DN5 Turning",97,-159.67
"BL + BR Distance
DN1 + DN5 Turning",98,-207.34
"BL + BR Distance
DN1 + DN5 Turning",99,82.33
"BL + BR Distance
DN1 + DN5 Turning",0,-4752.39
"BL + BR Distance
DN1 + DN5 Turning",1,-686.72
"BL + BR Distance
DN1 + DN5 Turning",2,-1563.72
"BL + BR Distance
DN1 + DN5 Turning",3,-1314.72
"BL + BR Distance
DN1 + DN5 Turning",4,-1764.72
"BL + BR Distance
DN1 + DN5 Turning",5,-1017.05
"BL + BR Distance
DN1 + DN5 Turning",6,-509.72
"BL + BR Distance
DN1 + DN5 Turning",7,611.95
"BL + BR Distance
DN1 + DN5 Turning",8,-1093.05
"BL + BR Distance
DN1 + DN5 Turning",9,-525.05
"BL + BR Distance
DN1 + DN5 Turning",10,-819.39
"BL + BR Distance
DN1 + DN5 Turning",11,-1042.39
"BL + BR Distance
DN1 + DN5 Turning",12,350.95
"BL + BR Distance
DN1 + DN5 Turning",13,-152.39
"BL + BR Distance
DN1 + DN5 Turning",14,-19.39
"BL + BR Distance
DN1 + DN5 Turning",15,-14.39
"BL + BR Distance
DN1 + DN5 Turning",16,109.28
"BL + BR Distance
DN1 + DN5 Turning",17,-395.05
"BL + BR Distance
DN1 + DN5 Turning",18,96.61
"BL + BR Distance
DN1 + DN5 Turning",19,-95.39
"BL + BR Distance
DN1 + DN5 Turning",20,269.95
"BL + BR Distance
DN1 + DN5 Turning",21,-320.05
"BL + BR Distance
DN1 + DN5 Turning",22,341.61
"BL + BR Distance
DN1 + DN5 Turning",23,-318.05
"BL + BR Distance
DN1 + DN5 Turning",24,-41.05
"BL + BR Distance
DN1 + DN5 Turning",25,-306.39
"BL + BR Distance
DN1 + DN5 Turning",26,490.61
"BL + BR Distance
DN1 + DN5 Turning",27,-126.72
"BL + BR Distance
DN1 + DN5 Turning",28,-885.72
"BL + BR Distance
DN1 + DN5 Turning",29,47.61
"BL + BR Distance
DN1 + DN5 Turning",30,-160.05
"BL + BR Distance
DN1 + DN5 Turning",31,77.61
"BL + BR Distance
DN1 + DN5 Turning",32,-413.05
"BL + BR Distance
DN1 + DN5 Turning",33,25.95
"BL + BR Distance
DN1 + DN5 Turning",34,-114.05
"BL + BR Distance
DN1 + DN5 Turning",35,725.61
"BL + BR Distance
DN1 + DN5 Turning",36,-438.39
"BL + BR Distance
DN1 + DN5 Turning",37,317.61
"BL + BR Distance
DN1 + DN5 Turning",38,383.61
"BL + BR Distance
DN1 + DN5 Turning",39,784.61
"BL + BR Distance
DN1 + DN5 Turning",40,601.28
"BL + BR Distance
DN1 + DN5 Turning",41,2117.61
"BL + BR Distance
DN1 + DN5 Turning",42,2111.28
"BL + BR Distance
DN1 + DN5 Turning",43,-1144.39
"BL + BR Distance
DN1 + DN5 Turning",44,-1952.05
"BL + BR Distance
DN1 + DN5 Turning",45,-387.39
"BL + BR Distance
DN1 + DN5 Turning",46,-2625.72
"BL + BR Distance
DN1 + DN5 Turning",47,91.28
"BL + BR Distance
DN1 + DN5 Turning",48,-1023.39
"BL + BR Distance
DN1 + DN5 Turning",49,-1690.39
"BL + BR Distance
DN1 + DN5 Turning",50,-694.39
"BL + BR Distance
DN1 + DN5 Turning",51,-1766.39
"BL + BR Distance
DN1 + DN5 Turning",52,-3530.39
"BL + BR Distance
DN1 + DN5 Turning",53,-2006.39
"BL + BR Distance
DN1 + DN5 Turning",54,-368.72
"BL + BR Distance
DN1 + DN5 Turning",55,3784.61
"BL + BR Distance
DN1 + DN5 Turning",56,6158.95
"BL + BR Distance
DN1 + DN5 Turning",57,3588.95
"BL + BR Distance
DN1 + DN5 Turning",58,5158.95
"BL + BR Distance
DN1 + DN5 Turning",59,-1064.39
"BL + BR Distance
DN1 + DN5 Turning",60,-3098.72
"BL + BR Distance
DN1 + DN5 Turning",61,-1231.72
"BL + BR Distance
DN1 + DN5 Turning",62,-3107.05
"BL + BR Distance
DN1 + DN5 Turning",63,-1804.05
"BL + BR Distance
DN1 + DN5 Turning",64,1445.95
"BL + BR Distance
DN1 + DN5 Turning",65,1312.61
"BL + BR Distance
DN1 + DN5 Turning",66,5001.28
"BL + BR Distance
DN1 + DN5 Turning",67,1849.28
"BL + BR Distance
DN1 + DN5 Turning",68,-2087.05
"BL + BR Distance
DN1 + DN5 Turning",69,-1884.39
"BL + BR Distance
DN1 + DN5 Turning",70,552.28
"BL + BR Distance
DN1 + DN5 Turning",71,-1589.05
"BL + BR Distance
DN1 + DN5 Turning",72,-682.72
"BL + BR Distance
DN1 + DN5 Turning",73,260.95
"BL + BR Distance
DN1 + DN5 Turning",74,-1695.72
"BL + BR Distance
DN1 + DN5 Turning",75,-1316.72
"BL + BR Distance
DN1 + DN5 Turning",76,661.61
"BL + BR Distance
DN1 + DN5 Turning",77,2618.61
"BL + BR Distance
DN1 + DN5 Turning",78,822.61
"BL + BR Distance
DN1 + DN5 Turning",79,3813.28
"BL + BR Distance
DN1 + DN5 Turning",80,5776.61
"BL + BR Distance
DN1 + DN5 Turning",81,3166.28
"BL + BR Distance
DN1 + DN5 Turning",82,-919.39
"BL + BR Distance
DN1 + DN5 Turning",83,-4800.05
"BL + BR Distance
DN1 + DN5 Turning",84,-523.39
"BL + BR Distance
DN1 + DN5 Turning",85,-2678.72
"BL + BR Distance
DN1 + DN5 Turning",86,609.95
"BL + BR Distance
DN1 + DN5 Turning",87,-1734.39
"BL + BR Distance
DN1 + DN5 Turning",88,439.95
"BL + BR Distance
DN1 + DN5 Turning",89,-1359.05
"BL + BR Distance
DN1 + DN5 Turning",90,195.95
"BL + BR Distance
DN1 + DN5 Turning",91,2206.28
"BL + BR Distance
DN1 + DN5 Turning",92,-2496.72
"BL + BR Distance
DN1 + DN5 Turning",93,4153.28
"BL + BR Distance
DN1 + DN5 Turning",94,-1579.72
"BL + BR Distance
DN1 + DN5 Turning",95,259.61
"BL + BR Distance
DN1 + DN5 Turning",96,581.61
"BL + BR Distance
DN1 + DN5 Turning",97,-1067.05
"BL + BR Distance
DN1 + DN5 Turning",98,-784.72
"BL + BR Distance
DN1 + DN5 Turning",99,921.28
"DN2 + DN4 Distance
DN1 + DN5 Turning",0,-3911.36
"DN2 + DN4 Distance
DN1 + DN5 Turning",1,-1294.03
"DN2 + DN4 Distance
DN1 + DN5 Turning",2,-1275.36
"DN2 + DN4 Distance
DN1 + DN5 Turning",3,-34.03
"DN2 + DN4 Distance
DN1 + DN5 Turning",4,-105.36
"DN2 + DN4 Distance
DN1 + DN5 Turning",5,10.64
"DN2 + DN4 Distance
DN1 + DN5 Turning",6,-41.36
"DN2 + DN4 Distance
DN1 + DN5 Turning",7,70.64
"DN2 + DN4 Distance
DN1 + DN5 Turning",8,211.97
"DN2 + DN4 Distance
DN1 + DN5 Turning",9,-1636.69
"DN2 + DN4 Distance
DN1 + DN5 Turning",10,-379.36
"DN2 + DN4 Distance
DN1 + DN5 Turning",11,-759.03
"DN2 + DN4 Distance
DN1 + DN5 Turning",12,1566.31
"DN2 + DN4 Distance
DN1 + DN5 Turning",13,2876.97
"DN2 + DN4 Distance
DN1 + DN5 Turning",14,-2031.69
"DN2 + DN4 Distance
DN1 + DN5 Turning",15,-1591.36
"DN2 + DN4 Distance
DN1 + DN5 Turning",16,1101.64
"DN2 + DN4 Distance
DN1 + DN5 Turning",17,-1686.36
"DN2 + DN4 Distance
DN1 + DN5 Turning",18,-1299.69
"DN2 + DN4 Distance
DN1 + DN5 Turning",19,-2981.03
"DN2 + DN4 Distance
DN1 + DN5 Turning",20,-493.03
"DN2 + DN4 Distance
DN1 + DN5 Turning",21,1578.64
"DN2 + DN4 Distance
DN1 + DN5 Turning",22,2966.64
